customer_id,country,customer_type,annual_income,credit_score,created_at
CUST000776,UK,SME,5982,302,2023-09-16 15:52:40.390915871
CUST000777,Singapore,SME,27505,420,2024-04-05 23:48:30.681293726
CUST000778,USA,Retail,23260,684,2023-10-07 23:04:43.793555737
CUST000779,Nigeria,Retail,5963,337,2024-04-17 04:48:54.782645702
CUST000780,UK,Retail,47128,640,2021-11-15 07:22:31.583676577
CUST000781,Nigeria,Retail,5412,320,2023-09-08 22:39:22.928167105
CUST000782,Nigeria,Retail,5148,541,2020-09-08 23:55:43.078026295
CUST000783,USA,Retail,34123,754,2022-08-31 15:31:34.043684244
CUST000784,Singapore,Retail,36134,602,2024-12-03 10:51:32.005044937
CUST000785,Nigeria,Retail,45102,368,2019-08-01 04:27:32.243614435
CUST000786,UK,Retail,49562,428,2020-09-23 23:22:03.469407797
CUST000787,UAE,Retail,49834,495,2021-05-12 11:32:50.822755098
CUST000788,Nigeria,SME,3612,439,2018-12-19 21:44:03.866807461
CUST000789,Nigeria,Retail,22554,743,2018-07-27 05:10:38.809270620
CUST000790,USA,Retail,4992,582,2023-10-23 14:25:58.297531605
CUST000791,Singapore,Retail,22707,611,2024-11-02 15:55:01.458059788
CUST000792,UAE,Retail,15614,834,2020-10-31 21:10:03.781554699
CUST000793,UK,SME,34785,576,2018-08-13 02:53:42.531336546
CUST000794,UAE,Retail,16518,360,2018-06-18 06:44:10.068213463
CUST000795,UK,SME,21886,618,2024-03-29 02:24:56.476507664
CUST000796,Singapore,Retail,18240,351,2021-03-31 23:21:10.358237743
CUST000797,UK,Retail,44699,452,2020-03-29 07:26:10.906083107
CUST000798,USA,SME,8710,610,2021-05-03 07:28:31.056310177
CUST000799,USA,Retail,44863,843,2020-03-24 21:41:08.459087849
CUST000800,USA,Retail,46139,688,2021-06-04 11:08:50.852680922
CUST000801,USA,Retail,13243,847,2024-01-07 21:15:25.077815771
CUST000802,UAE,Retail,42592,476,2022-02-23 12:21:01.941619396
CUST000803,Singapore,SME,44799,661,2022-11-12 05:30:45.827333450
CUST000804,UK,Retail,7088,613,2020-07-21 11:06:36.212935448
CUST000805,UK,Retail,3811,396,2023-03-04 08:37:43.508760691
CUST000806,USA,Retail,22932,512,2022-09-01 12:57:26.153558254
CUST000807,USA,Retail,34255,436,2018-11-02 17:16:50.440973520
CUST000808,Nigeria,Retail,3821,305,2022-01-04 05:56:47.795989990
CUST000809,Singapore,Retail,16312,408,2019-10-19 11:50:05.573534012
CUST000810,UAE,Retail,37883,846,2023-08-19 01:44:34.994667530
CUST000811,UK,SME,48780,338,2020-12-25 02:56:43.055516958
CUST000812,Nigeria,Retail,13646,724,2024-12-18 09:46:40.259200810
CUST000813,Nigeria,Retail,14154,560,2018-08-25 12:34:00.751578093
CUST000814,UK,SME,36320,725,2023-06-19 08:23:15.506297112
CUST000815,UAE,Retail,1226,386,2022-09-19 15:43:40.742454290
CUST000816,Nigeria,Retail,4260,764,2023-05-17 11:52:05.648485422
CUST000817,Nigeria,Retail,22690,375,2020-02-26 08:29:18.562769890
CUST000818,Singapore,Retail,2375,770,2021-06-12 04:23:59.655909061
CUST000819,UAE,Retail,23877,713,2023-07-30 16:08:05.418256283
CUST000820,Nigeria,SME,47237,756,2019-08-18 14:35:47.180071115
CUST000821,UAE,Retail,4533,584,2019-08-01 23:12:18.793893576
CUST000822,UK,Retail,38711,538,2021-11-10 00:53:41.646492243
CUST000823,USA,SME,17873,671,2021-08-31 18:02:59.094917536
CUST000824,Nigeria,Retail,4244,794,2019-12-23 17:52:59.823482990
CUST000825,Singapore,Retail,25495,344,2020-02-02 04:18:23.477066278
CUST000826,UK,Retail,17477,700,2019-12-12 10:48:07.112377882
CUST000827,UAE,SME,32902,546,2023-05-27 18:09:07.994603395
CUST000828,UK,Retail,35042,749,2022-07-25 21:51:08.344213486
CUST000829,Nigeria,Retail,11151,784,2023-10-30 11:46:39.761473417
CUST000830,UAE,Retail,34203,317,2024-10-30 06:49:43.685669661
CUST000831,USA,Retail,13895,588,2021-04-27 10:30:52.321029425
CUST000832,UK,Retail,30308,713,2018-06-20 12:52:12.410722494
CUST000833,Nigeria,Retail,37076,534,2018-05-03 23:19:44.059316874
CUST000834,Singapore,SME,17215,715,2020-01-27 00:22:19.668074608
CUST000835,UAE,Retail,44909,798,2024-07-12 12:23:46.893772364
CUST000836,UK,Retail,24806,414,2021-08-30 20:32:19.526829481
CUST000837,UK,SME,19586,533,2019-11-26 22:59:41.707699299
CUST000838,USA,SME,14876,839,2020-10-17 16:04:04.243988037
CUST000839,USA,Retail,6389,310,2022-03-11 14:35:04.384355307
CUST000840,Singapore,Retail,38322,505,2022-07-28 14:12:52.634171247
CUST000841,Singapore,Retail,37136,546,2019-01-29 13:43:56.914886236
CUST000842,Nigeria,SME,21084,426,2024-11-03 06:28:47.734407663
CUST000843,Nigeria,SME,49853,446,2021-10-24 23:34:55.291727304
CUST000844,Singapore,Retail,35110,417,2018-12-13 22:55:14.470595837
CUST000845,Singapore,SME,10558,681,2024-04-04 00:36:29.618443966
CUST000846,UAE,Retail,9601,711,2018-07-10 20:24:40.458536625
CUST000847,USA,Retail,12997,662,2024-05-10 01:54:29.027655363
CUST000848,Nigeria,Retail,5158,808,2024-12-23 05:14:28.302512169
CUST000849,USA,SME,11881,436,2022-11-27 00:05:55.142290831
CUST000850,USA,Retail,40812,474,2023-05-25 00:48:18.226326942
CUST000851,Singapore,SME,40986,588,2020-05-12 11:36:01.686012030
CUST000852,UAE,SME,47119,780,2024-08-04 14:41:17.874873638
CUST000853,UK,SME,17654,318,2021-09-16 11:29:12.019697905
CUST000854,UAE,Retail,20039,494,2023-02-16 17:12:51.086875439
CUST000855,UAE,Retail,12277,629,2024-06-20 22:38:32.316156149
CUST000856,USA,Retail,34896,474,2024-10-29 12:50:41.156394005
CUST000857,UAE,Retail,30873,748,2023-11-01 12:05:05.840249062
CUST000858,Nigeria,Retail,33654,653,2020-02-14 19:34:42.126503468
CUST000859,USA,SME,6531,798,2024-10-07 11:05:16.784765482
CUST000860,Nigeria,Retail,28497,440,2022-05-26 02:26:21.816079855
CUST000861,UK,Retail,6939,392,2024-07-07 15:40:02.959561348
CUST000862,USA,Retail,23285,538,2022-09-25 19:12:47.607030392
CUST000863,UK,Retail,13892,504,2020-02-25 14:38:26.198415279
CUST000864,USA,Retail,29169,732,2020-08-04 03:39:53.991346836
CUST000865,Singapore,Retail,29439,544,2021-11-08 13:21:07.262111664
CUST000866,UAE,SME,2782,616,2023-07-14 01:37:50.868648529
CUST000867,Singapore,Retail,35124,594,2020-03-24 01:57:11.558353186
CUST000868,UK,SME,48938,581,2022-01-22 08:56:31.931963205
CUST000869,UAE,SME,24864,316,2020-06-02 18:18:52.580867767
CUST000870,USA,Retail,2498,370,2023-09-17 22:08:12.565130234
CUST000871,UAE,SME,32205,568,2021-04-08 10:10:10.770065784
CUST000872,Nigeria,Retail,38744,624,2018-07-16 04:19:35.177908182
CUST000873,UAE,SME,9928,604,2019-03-01 14:18:40.097804070
CUST000874,Nigeria,Retail,37937,750,2018-06-06 05:52:16.472933769
CUST000875,UAE,SME,12836,306,2021-06-30 17:13:23.487625599
CUST000876,Nigeria,SME,9842,613,2018-09-29 21:42:26.149197578
CUST000877,UK,SME,40332,402,2018-10-19 20:32:29.891736507
CUST000878,Singapore,SME,7946,492,2024-08-03 06:14:58.639326572
CUST000879,USA,Retail,38892,828,2024-02-10 09:05:47.289480686
CUST000880,UAE,Retail,7961,470,2021-03-01 23:39:00.983231544
CUST000881,Singapore,Retail,35087,836,2024-11-25 16:54:03.347767591
CUST000882,USA,Retail,11016,550,2018-01-01 11:26:48.698798180
CUST000883,USA,Retail,14249,686,2022-04-19 22:41:28.581308365
CUST000884,Nigeria,Retail,18014,506,2022-04-26 04:57:51.800244808
CUST000885,UK,SME,35926,840,2021-03-15 16:21:55.629443884
CUST000886,UK,Retail,36768,715,2020-10-11 23:54:11.530914067
CUST000887,Singapore,SME,25450,679,2021-03-10 09:57:08.129426241
CUST000888,UK,Retail,35388,443,2020-11-27 01:17:31.348816156
CUST000889,UAE,SME,37288,324,2023-02-11 20:51:44.489281416
CUST000890,UK,SME,10713,372,2018-12-13 02:29:32.400385857
CUST000891,Singapore,Retail,36527,392,2019-05-21 08:43:25.281251431
CUST000892,UK,Retail,28511,804,2019-04-07 14:02:33.503950596
CUST000893,UAE,SME,43349,635,2019-11-03 03:17:41.523798227
CUST000894,Nigeria,Retail,35091,724,2021-09-05 02:03:31.117637634
CUST000895,Singapore,Retail,18358,798,2018-10-12 08:39:30.263946532
CUST000896,Nigeria,Retail,19126,663,2024-01-29 21:48:47.936148882
CUST000897,Nigeria,Retail,13967,498,2020-01-31 08:28:56.832017899
CUST000898,Nigeria,Retail,40258,712,2019-02-20 14:37:52.373926878
CUST000899,USA,Retail,3634,638,2022-09-24 13:31:42.698729992
CUST000900,USA,Retail,17243,728,2018-04-08 09:16:48.342644453
CUST000901,Nigeria,Retail,15934,438,2022-05-05 06:13:51.201111794
CUST000902,Singapore,SME,48275,841,2022-11-21 07:02:28.657519579
CUST000903,UAE,Retail,10733,356,2019-07-04 12:59:51.713304758
CUST000904,UAE,SME,49646,531,2018-04-18 07:15:04.532720327
CUST000905,UK,Retail,1641,734,2020-07-18 20:11:18.190207720
CUST000906,Singapore,Retail,18519,683,2018-09-10 02:31:50.597353697
CUST000907,USA,Retail,20884,493,2018-10-25 20:00:45.643512011
CUST000908,Nigeria,Retail,43403,833,2019-10-13 03:30:11.704710484
CUST000909,UK,Retail,46234,817,2020-01-26 12:16:32.154581785
CUST000910,UAE,Retail,36629,484,2021-09-17 03:13:11.596089125
CUST000911,USA,Retail,23467,591,2022-10-01 15:33:11.626376152
CUST000912,USA,Retail,41103,634,2022-02-24 17:10:01.557557344
CUST000913,Nigeria,Retail,11672,415,2019-01-15 08:34:37.843619108
CUST000914,UAE,Retail,16890,348,2019-03-17 00:34:32.302390099
CUST000915,Singapore,Retail,3767,381,2024-02-26 00:18:40.756649733
CUST000916,USA,SME,39832,632,2021-11-28 16:57:53.535076380
CUST000917,Nigeria,Retail,26667,634,2024-02-03 10:20:41.745355368
CUST000918,Singapore,Retail,21812,831,2020-08-08 01:03:58.704041004
CUST000919,UAE,SME,28340,520,2022-04-21 00:29:58.761763811
CUST000920,USA,Retail,19490,622,2021-09-01 00:10:35.459181786
CUST000921,Singapore,Retail,44679,302,2020-03-26 23:58:13.163887739
CUST000922,Singapore,SME,6406,505,2021-04-16 13:45:59.583447695
CUST000923,Singapore,Retail,49296,339,2021-07-08 20:51:36.464814663
CUST000924,USA,Retail,40879,358,2019-05-29 08:54:47.443924189
CUST000925,USA,Retail,17797,806,2020-03-16 11:33:23.515254974
CUST000926,UK,Retail,2511,421,2023-07-17 15:14:00.848803520
CUST000927,UAE,Retail,44514,778,2024-05-30 16:05:33.643755198
CUST000928,Nigeria,Retail,47058,395,2020-07-08 23:50:38.157676697
CUST000929,Singapore,Retail,12238,713,2020-02-24 22:16:30.052570820
CUST000930,UK,Retail,29297,534,2019-05-15 02:51:34.543610334
CUST000931,Nigeria,SME,47998,361,2022-10-01 21:38:45.735895872
CUST000932,UK,SME,11620,555,2020-04-06 03:58:56.970695257
CUST000933,USA,Retail,9267,647,2024-11-30 16:12:49.375580311
CUST000934,Singapore,Retail,23352,423,2020-04-12 18:37:29.759018421
CUST000935,Nigeria,Retail,14203,781,2020-10-04 19:20:27.308242798
CUST000936,Nigeria,Retail,1429,616,2022-03-23 17:24:46.631304502
CUST000937,Nigeria,Retail,12451,803,2023-08-12 21:45:42.136430502
CUST000938,Nigeria,Retail,26539,347,2021-04-15 13:25:17.237751007
CUST000939,Nigeria,SME,49113,708,2020-12-16 17:33:19.733618736
CUST000940,UK,Retail,30004,435,2024-12-20 20:18:09.259366274
CUST000941,Singapore,Retail,17938,500,2018-01-27 19:58:25.570113897
CUST000942,USA,Retail,49015,549,2024-04-07 16:21:59.926403761
CUST000943,USA,Retail,6244,613,2019-01-17 08:28:27.142571211
CUST000944,USA,SME,18784,667,2023-07-03 14:39:44.461399078
CUST000945,USA,SME,42917,728,2022-04-30 01:13:26.272731304
CUST000946,UK,SME,40248,779,2020-05-24 02:29:03.179208994
CUST000947,UAE,Retail,7569,613,2024-02-13 11:57:29.773489952
CUST000948,Singapore,Retail,42859,799,2018-02-03 00:05:26.760255098
CUST000949,Nigeria,Retail,20299,654,2019-08-03 15:33:06.971522093
CUST000950,UAE,Retail,33710,784,2021-12-20 13:04:37.632869482
CUST000951,USA,Retail,28726,510,2020-06-17 21:26:43.493027449
CUST000952,UAE,SME,5152,343,2022-04-10 17:38:46.077702522
CUST000953,Singapore,Retail,24823,840,2018-03-03 15:35:39.656770945
CUST000954,Nigeria,Retail,42638,391,2018-10-25 18:51:05.924886227
CUST000955,Nigeria,Retail,8097,564,2018-11-21 23:38:31.451010704
CUST000956,Singapore,Retail,47593,519,2019-04-29 23:57:31.617265224
CUST000957,Singapore,Retail,37726,741,2021-03-20 12:15:06.692571640
CUST000958,USA,SME,7091,700,2023-04-08 04:38:02.520923614
CUST000959,Nigeria,SME,49614,699,2024-05-04 11:06:26.661674976
CUST000960,UAE,SME,26333,789,2023-11-07 01:08:29.178540945
CUST000961,UK,Retail,12326,784,2019-05-19 10:36:53.694468498
CUST000962,UK,Retail,26917,769,2021-02-02 00:31:37.521441936
CUST000963,Singapore,Retail,19193,744,2019-05-25 21:29:27.352484703
CUST000964,USA,Retail,14638,568,2019-11-08 06:06:23.202835798
CUST000965,UK,SME,2669,566,2021-07-11 13:40:16.181117058
CUST000966,Nigeria,Retail,19056,353,2018-06-24 03:42:52.665239334
CUST000967,Singapore,Retail,22552,827,2019-07-12 20:55:20.130527972
CUST000968,UAE,Retail,6813,819,2024-07-19 18:17:13.211142540
CUST000969,Singapore,Retail,8815,358,2021-04-06 20:37:28.732318163
CUST000970,UAE,SME,8536,339,2021-02-12 20:28:49.174356222
CUST000971,Singapore,Retail,32278,536,2018-02-07 05:57:25.749995232
CUST000972,Singapore,Retail,28234,685,2019-09-25 14:25:39.638915539
CUST000973,Singapore,Retail,23673,599,2024-01-25 02:38:03.160876274
CUST000974,UAE,Retail,30903,694,2019-02-25 22:55:02.587360859
CUST000975,UAE,SME,1285,506,2020-11-27 11:23:14.241720438
CUST000976,Singapore,SME,6639,635,2018-02-06 15:27:32.512485981
CUST000977,UK,SME,6844,813,2021-05-08 02:29:30.620971203
CUST000978,USA,SME,19300,477,2018-02-23 18:01:23.799268246
CUST000979,USA,Retail,25872,695,2023-09-27 17:47:56.589151144
CUST000980,USA,Retail,21038,670,2023-10-11 03:37:33.611334801
CUST000981,UAE,Retail,15473,617,2023-07-08 06:09:45.402263403
CUST000982,UAE,Retail,6119,668,2019-12-26 13:29:10.246956587
CUST000983,UK,SME,35204,683,2023-11-11 19:34:24.988211632
CUST000984,USA,Retail,37075,361,2021-10-20 10:42:33.846192598
CUST000985,USA,SME,40419,804,2020-08-13 19:51:21.689820766
CUST000986,Singapore,Retail,42761,538,2022-05-18 23:14:56.281665802
CUST000987,UAE,Retail,45623,494,2018-02-01 13:20:43.132678986
CUST000988,USA,Retail,28216,521,2019-01-01 13:13:23.291770697
CUST000989,UK,SME,3736,360,2023-03-14 01:04:11.461557627
CUST000990,UK,Retail,16348,428,2019-09-17 07:42:34.573294401
CUST000991,USA,Retail,2852,455,2022-03-10 02:37:24.644030571
CUST000992,UAE,Retail,2432,677,2020-09-11 16:58:35.508157253
CUST000993,UK,Retail,11413,736,2023-12-26 17:43:15.720071077
CUST000994,Singapore,Retail,9056,506,2024-09-01 07:49:20.994247198
CUST000995,UK,SME,21800,687,2024-03-09 06:36:00.902238607
CUST000996,Nigeria,Retail,5998,779,2019-11-23 23:24:28.203683853
CUST000997,Nigeria,Retail,11082,639,2019-05-12 11:23:13.011431932
CUST000998,UAE,Retail,47133,639,2021-04-28 03:07:13.986182213
CUST000999,USA,Retail,10069,503,2018-01-19 18:04:55.806653023
